query,optimizer,loop,join_order,prep_time,exec_time,total_time
6e.sql,DuckDB,NULL,4-2-1-3-0,0.596,407.743,408.355
3c.sql,DuckDB,NULL,3-2-1-0,0.452,33216.3,33216.7
8c.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.549,4589.56,4592.13
11b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.866,119.548,122.429
21b.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.188,31761.2,31764.4
19b.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.151,32275.4,32278.5
24a.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,3.082,32769,32772.1
1a.sql,DuckDB,NULL,4-3-2-1-0,0.721,310.848,311.585
23a.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.271,31643.9,31647.2
29c.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.987,32644.3,32648.3
22a.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.17,31958.3,31961.5
26c.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.263,823.544,826.823
27a.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.679,31596.8,31600.5
17c.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.716,1277.85,1280.58
30b.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.295,32530.7,32534
3b.sql,DuckDB,NULL,3-2-1-0,0.416,31528.9,31529.3
18b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.832,32376.6,32379.5
33b.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,4.011,208.487,212.516
1c.sql,DuckDB,NULL,4-3-2-1-0,0.577,153.426,154.021
31c.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.175,33416.2,33419.4
28b.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.888,31780.2,31784.1
7a.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.543,645.175,648.733
4a.sql,DuckDB,NULL,4-3-2-1-0,0.581,339.339,339.938
16b.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,2.905,8171.8,8174.73
18c.sql,DuckDB,NULL,6-4-3-2-1-5-0,3.076,33490.6,33493.7
20b.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.702,479.637,483.356
9a.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.032,1036.25,1039.3
22c.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.364,32592.2,32595.6
22d.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.418,32819.9,32823.3
2b.sql,DuckDB,NULL,4-3-2-1-0,0.556,1253.98,1254.56
8d.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.644,3410.16,3412.82
32b.sql,DuckDB,NULL,5-4-3-2-1-0,0.95,388.03,388.997
9c.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.048,1290.5,1293.57
12b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.716,31416.7,31419.4
17b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.766,1356.29,1359.07
1d.sql,DuckDB,NULL,4-3-2-1-0,0.497,495.309,495.826
27b.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.518,31624,31627.5
13a.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.587,31707.8,31710.4
25c.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.642,37079.3,37082
6b.sql,DuckDB,NULL,4-2-1-3-0,2.913,306.261,309.19
2a.sql,DuckDB,NULL,4-3-2-1-0,0.521,1367.71,1368.25
13d.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,3.285,616.495,619.797
29a.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,4.343,33185.3,33189.7
14b.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.709,32894.3,32897
30c.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,2.908,34324.3,34327.2
6f.sql,DuckDB,NULL,4-2-1-3-0,0.567,2854.99,2855.57
22b.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.281,32609,32612.3
24b.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,3.196,32819.9,32823.1
6d.sql,DuckDB,NULL,4-2-1-3-0,0.684,418.67,419.371
17d.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.694,1336.42,1339.13
13b.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.902,275.608,278.527
17e.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.795,3332.95,3335.76
5a.sql,DuckDB,NULL,4-3-2-1-0,0.703,31979.7,31980.4
15d.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.923,2556.24,2559.19
16a.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,4.243,4709.94,4714.2
11c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,3.388,192.594,195.999
10a.sql,DuckDB,NULL,6-4-3-2-5-1-0,3.075,1054.45,1057.55
11a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.919,173.186,176.122
5c.sql,DuckDB,NULL,4-3-2-1-0,0.69,33314.6,33315.3
29b.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.776,29220,29223.8
8a.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.808,670.627,673.452
12a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.562,32003.6,32006.2
14c.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.62,32675.6,32678.2
19a.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.221,32565.8,32569.1
16c.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,2.896,4861.52,4864.44
4b.sql,DuckDB,NULL,4-3-2-1-0,0.694,122.877,123.588
33a.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,4.251,255.228,259.496
3a.sql,DuckDB,NULL,3-2-1-0,0.506,32235.5,32236
1b.sql,DuckDB,NULL,4-3-2-1-0,0.623,432.055,432.694
18a.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.998,36672.2,36675.2
15b.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,3.238,28178.3,28181.5
23c.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.2,31788.7,31791.9
26b.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.175,793.76,796.955
19c.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.229,32687.9,32691.2
17f.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.873,2116.96,2119.85
27c.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.912,31960.9,31964.8
6c.sql,DuckDB,NULL,4-2-1-3-0,0.584,280.437,281.036
28a.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.686,32422.1,32425.8
32a.sql,DuckDB,NULL,5-4-3-2-1-0,0.85,380.551,381.417
11d.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.528,300.38,302.924
19d.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,2.967,5588.52,5591.51
4c.sql,DuckDB,NULL,4-3-2-1-0,0.647,588.227,588.891
26a.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.166,874.943,878.125
10c.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.785,1586.47,1589.27
5b.sql,DuckDB,NULL,4-3-2-1-0,0.771,31662.7,31663.5
9b.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.172,786.357,789.546
10b.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.915,885.74,888.671
6a.sql,DuckDB,NULL,4-2-1-3-0,0.708,328.811,329.538
30a.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.24,32593.1,32596.3
23b.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.152,28065.4,28068.5
31a.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.224,32658.4,32661.7
8b.sql,DuckDB,NULL,6-5-3-2-4-1-0,3.081,529.478,532.575
2d.sql,DuckDB,NULL,4-3-2-1-0,0.525,1246.7,1247.25
15a.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,3.037,28198.5,28201.5
15c.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.941,33273.9,33276.8
33c.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,5.438,311.745,317.203
2c.sql,DuckDB,NULL,4-3-2-1-0,0.672,1285.61,1286.31
21a.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,4.496,32386.8,32391.3
17a.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.844,1561.19,1564.06
13c.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.821,219.695,222.533
31b.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.476,32640.5,32643.9
20c.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.477,1447.1,1450.6
7b.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.534,432.263,435.817
21c.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.28,32226,32229.3
7c.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.451,18722.2,18725.7
25b.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.848,32244,32246.9
9d.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,2.94,1383.57,1386.52
28c.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,4.014,32521,32525
14a.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.728,32291.4,32294.1
25a.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.701,34469.1,34471.8
12c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,4.791,32919.8,32924.6
16d.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,3.135,4723.25,4726.4
20a.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.673,999.371,1003.06
6e.sql,DuckDB,NULL,4-2-1-3-0,0.59,407.446,408.055
3c.sql,DuckDB,NULL,3-2-1-0,0.469,33216.8,33217.3
8c.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.578,4569.96,4572.56
11b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.922,119.167,122.105
21b.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.044,31730.6,31733.6
19b.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.268,32201.3,32204.6
24a.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,2.931,32738.9,32741.8
1a.sql,DuckDB,NULL,4-3-2-1-0,0.717,318.25,318.984
23a.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.39,31600.6,31604.1
29c.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,4.031,32675,32679
22a.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.268,31942.5,31945.8
26c.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.229,828.904,832.152
27a.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.68,31582.8,31586.5
17c.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.772,1278.43,1281.22
30b.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.271,32541,32544.3
3b.sql,DuckDB,NULL,3-2-1-0,0.403,31532.6,31533
18b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.893,32435.2,32438.1
33b.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,3.921,208.594,212.533
1c.sql,DuckDB,NULL,4-3-2-1-0,0.583,152.833,153.433
31c.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.173,33413.8,33417
28b.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.838,31805.5,31809.4
7a.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.695,648.047,651.757
4a.sql,DuckDB,NULL,4-3-2-1-0,0.561,343.045,343.622
16b.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,2.959,8172.81,8175.78
18c.sql,DuckDB,NULL,6-4-3-2-1-5-0,3.08,33418.8,33421.9
20b.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.621,480.911,484.548
9a.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.023,1039.5,1042.54
22c.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.238,32582.4,32585.7
22d.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.244,32783.7,32787
2b.sql,DuckDB,NULL,4-3-2-1-0,0.556,1224.53,1225.1
8d.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.643,3429.7,3432.36
32b.sql,DuckDB,NULL,5-4-3-2-1-0,0.917,363.264,364.197
9c.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.035,1266.71,1269.77
12b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.698,31461.1,31463.8
17b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.721,1304.53,1307.27
1d.sql,DuckDB,NULL,4-3-2-1-0,0.467,484.671,485.154
27b.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.555,31612.5,31616
13a.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.614,31633,31635.6
25c.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.614,36966.9,36969.5
6b.sql,DuckDB,NULL,4-2-1-3-0,2.68,305.59,308.289
2a.sql,DuckDB,NULL,4-3-2-1-0,0.531,1263.42,1263.97
13d.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,3.184,602.139,605.338
29a.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,4.433,33189.9,33194.3
14b.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.748,32887.8,32890.6
30c.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.186,34337.6,34340.8
6f.sql,DuckDB,NULL,4-2-1-3-0,0.558,2856.13,2856.7
22b.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.253,32630.1,32633.4
24b.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,3.203,32830.9,32834.1
6d.sql,DuckDB,NULL,4-2-1-3-0,0.697,417.556,418.27
17d.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.717,1328.58,1331.32
13b.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.905,273.086,276.008
17e.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.693,3341.6,3344.31
5a.sql,DuckDB,NULL,4-3-2-1-0,0.69,31997.6,31998.3
15d.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.805,2556.33,2559.15
16a.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,4.328,4681.69,4686.04
11c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,3.257,196.332,199.606
10a.sql,DuckDB,NULL,6-4-3-2-5-1-0,3.116,1053.37,1056.51
11a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.885,172.14,175.041
5c.sql,DuckDB,NULL,4-3-2-1-0,0.696,33236.8,33237.6
29b.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.772,29143.9,29147.7
8a.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.79,636.523,639.329
12a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.525,31925.5,31928.1
14c.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.591,32627,32629.6
19a.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.144,32581.2,32584.4
16c.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,3.008,4843.65,4846.67
4b.sql,DuckDB,NULL,4-3-2-1-0,0.71,121.71,122.437
33a.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,4.061,255.859,259.936
3a.sql,DuckDB,NULL,3-2-1-0,0.504,32197.3,32197.8
1b.sql,DuckDB,NULL,4-3-2-1-0,0.58,434.258,434.854
18a.sql,DuckDB,NULL,6-4-3-2-1-5-0,3,36662.6,36665.6
15b.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,3.227,28149.4,28152.6
23c.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.238,31744.2,31747.5
26b.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.274,784.47,787.761
19c.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.228,32721.9,32725.2
17f.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.756,2090.41,2093.18
27c.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,4.008,31956.6,31960.6
6c.sql,DuckDB,NULL,4-2-1-3-0,0.581,275.675,276.271
28a.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.671,32348.8,32352.5
32a.sql,DuckDB,NULL,5-4-3-2-1-0,0.845,375.669,376.531
11d.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.522,299.296,301.835
19d.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.036,5578.24,5581.29
4c.sql,DuckDB,NULL,4-3-2-1-0,0.613,587.414,588.043
26a.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.163,869.183,872.362
10c.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.869,1593.42,1596.31
5b.sql,DuckDB,NULL,4-3-2-1-0,0.788,31673.5,31674.3
9b.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.166,779.862,783.045
10b.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.877,887.688,890.58
6a.sql,DuckDB,NULL,4-2-1-3-0,0.697,326.595,327.308
30a.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.337,32537.3,32540.6
23b.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.162,28017.2,28020.3
31a.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.233,32607.6,32610.8
8b.sql,DuckDB,NULL,6-5-3-2-4-1-0,3.163,519.953,523.132
2d.sql,DuckDB,NULL,4-3-2-1-0,0.488,1215.02,1215.53
15a.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.857,28179.2,28182.1
15c.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.922,33222.3,33225.3
33c.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,5.268,312.937,318.224
2c.sql,DuckDB,NULL,4-3-2-1-0,0.664,1269.54,1270.22
21a.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,4.631,32397.9,32402.6
17a.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.75,1548.31,1551.08
13c.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.955,220.107,223.079
31b.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.566,32586.3,32589.9
20c.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.418,1428.06,1431.5
7b.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.47,426.753,430.238
21c.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.193,32177.7,32180.9
7c.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.599,18671.5,18675.1
25b.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.866,32260.4,32263.3
9d.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,2.94,1374.66,1377.62
28c.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.904,32466.7,32470.6
14a.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.701,32261.9,32264.6
25a.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.782,34539.6,34542.4
12c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,4.598,32945.6,32950.2
16d.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,3.114,4777.05,4780.18
20a.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.701,1012.55,1016.27
6e.sql,DuckDB,NULL,4-2-1-3-0,0.608,400.963,401.589
3c.sql,DuckDB,NULL,3-2-1-0,0.465,33255.9,33256.4
8c.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.683,4586.76,4589.46
11b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.87,119.371,122.256
21b.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.073,31756.4,31759.5
19b.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.19,32234.2,32237.4
24a.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,3.006,32785,32788
1a.sql,DuckDB,NULL,4-3-2-1-0,0.727,328.905,329.649
23a.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.228,31639.1,31642.4
29c.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.947,32717.2,32721.2
22a.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.213,31979.1,31982.4
26c.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.247,821.212,824.477
27a.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.748,31605.2,31609
17c.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.78,1255.15,1257.94
30b.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.3,32528.2,32531.5
3b.sql,DuckDB,NULL,3-2-1-0,0.415,31560.6,31561
18b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.879,32472.6,32475.5
33b.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,3.899,209.045,212.964
1c.sql,DuckDB,NULL,4-3-2-1-0,0.58,153.122,153.72
31c.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.232,33459.9,33463.2
28b.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.999,31799.9,31803.9
7a.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.563,649.864,653.442
4a.sql,DuckDB,NULL,4-3-2-1-0,0.584,340.49,341.091
16b.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,2.914,8129.24,8132.17
18c.sql,DuckDB,NULL,6-4-3-2-1-5-0,3.036,33526.1,33529.1
20b.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.538,485.088,488.642
9a.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,2.921,1029.91,1032.85
22c.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.256,32522.7,32526
22d.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.241,32798.3,32801.5
2b.sql,DuckDB,NULL,4-3-2-1-0,0.545,1221.17,1221.73
8d.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.695,3409.33,3412.05
32b.sql,DuckDB,NULL,5-4-3-2-1-0,0.93,385.025,385.972
9c.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.038,1281.5,1284.56
12b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.73,31419.5,31422.2
17b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.752,1315.81,1318.58
1d.sql,DuckDB,NULL,4-3-2-1-0,0.468,496.011,496.496
27b.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.531,31588.6,31592.2
13a.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.597,31633.2,31635.8
25c.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.632,36940.2,36942.8
6b.sql,DuckDB,NULL,4-2-1-3-0,2.872,305.024,307.915
2a.sql,DuckDB,NULL,4-3-2-1-0,0.527,1278.48,1279.02
13d.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,3.285,615.282,618.583
29a.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,4.34,33364.4,33368.7
14b.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.793,32903,32905.9
30c.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,2.978,34369.8,34372.8
6f.sql,DuckDB,NULL,4-2-1-3-0,0.562,2861.13,2861.71
22b.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.247,32625.4,32628.6
24b.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,3.184,32810.9,32814.1
6d.sql,DuckDB,NULL,4-2-1-3-0,0.71,420.323,421.053
17d.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.801,1344.12,1346.94
13b.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.915,273.749,276.682
17e.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.725,3310.4,3313.14
5a.sql,DuckDB,NULL,4-3-2-1-0,0.711,31995.5,31996.3
15d.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.83,2548.17,2551.02
16a.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,4.159,4705.19,4709.37
11c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,3.358,190.272,193.647
10a.sql,DuckDB,NULL,6-4-3-2-5-1-0,3.104,1049.01,1052.13
11a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.989,170.543,173.549
5c.sql,DuckDB,NULL,4-3-2-1-0,0.684,33263.9,33264.6
29b.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.78,29161.3,29165.1
8a.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.758,634.708,637.481
12a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.551,31965.1,31967.6
14c.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.642,32699,32701.7
19a.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.183,32537.2,32540.4
16c.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,3.001,4856.35,4859.36
4b.sql,DuckDB,NULL,4-3-2-1-0,0.697,122.401,123.115
33a.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,4.075,255.644,259.737
3a.sql,DuckDB,NULL,3-2-1-0,0.505,32186.5,32187
1b.sql,DuckDB,NULL,4-3-2-1-0,0.603,436.365,436.985
18a.sql,DuckDB,NULL,6-4-3-2-1-5-0,3.002,36623.5,36626.5
15b.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,3.219,28186.2,28189.5
23c.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.176,31719.9,31723.1
26b.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.293,784.995,788.306
19c.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.251,32725.7,32729
